Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.2168","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.13","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.4311","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.386","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.3476","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.208","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.4795","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.719","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.4652","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.4037","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.7158","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.5443","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.6344","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.474","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.9465","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.2147","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.2553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.2487","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.5235","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.9619","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.7927","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.6993","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","104.985","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.607","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.5861","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.0422","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.4532","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.1729","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.2784","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.185","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","106.751","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","106.7147","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","106.5367","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","106.8246","X","Figure from international organizations","base year is 2015"
